,해물두부볶음,haemul dubu bokkeum,ヘムルドゥブボクム,海鲜炒豆腐
,해물떡찜,haemul tteok jjim,ヘムルトクチム,辣炖海鲜年糕
,해물떡볶이,haemul tteokbokki,ヘムルトクポキ,海鲜辣炒年糕
,해물낙지덮밥,haemul nakji deopbap,ヘムルナクチ・ドッパプ,海鲜章鱼盖饭
,해물냄비우동,haemul naembi udon,ヘムルネンビウドン,锅烧海鲜乌冬面
,해물바,haemul bar,ヘムルバ,海鲜棒
,해물파전,haemul pajeon,へムルパジョン,海鲜葱煎饼
,해물파전,haemul-pajeon,へムルパジョン,海鲜葱煎饼
,해물피자,haemul pizza,ヘムルピジャ,海鲜披萨
,해물빈대떡,haemul bindaetteok,ヘムルビンデトク,海鲜煎饼
,해물부추전,haemul buchu jeon,ヘムルブチュジョン,海鲜韭菜煎饼 
,해물볶음,haemul bokkeum,ヘムルボクム,炒海鲜
,해물볶음덮밥,haemul bokkeum deopbap,ヘムルボクム・ドッパプ,辣炒海鲜盖饭
,해물볶음우동,haemul bokkeum udon,ヘムルボクムウドン,海鲜炒乌冬面
,해물볶음우동,haemul bokkeum udon,ヘムルボクムウドン,海鲜炒乌冬面
,해물볶음면,haemul bokkeum myeon,ヘムルボクンミョン,海鲜炒面
,해물볶음면정식,haemul bokkeum myeon jeongsik,ヘムルボクンミョン・ジョンシク,海鲜炒面套餐
,해물버섯샤부샤부,haemul beoseot shabu-shabu,ヘムルボソッ・シャブシャブ,海鲜蘑菇涮涮锅
,해물버섯순두부찌개,haemul beoseot sundubu jjigae,ヘムルボソッ・スンドゥブチゲ,海鲜蘑菇嫩豆腐锅
,해물버섯전골,haemul beoseot jeongol,ヘムルボソッ・チョンゴル,海鲜蘑菇火锅
,해물버섯덮밥,haemul beoseot deopbap,ヘムルボソッ・トッパプ,海鲜蘑菇盖饭
,해물버섯구이,haemul beoseot gui,ヘムルボソックイ,烤海鲜蘑菇
,해물맛바,haemul mat bar,ヘムルマッパ,海鲜鱼糕棒
,해물만두,haemul mandu,ヘムルマンドゥ,海鲜饺子
,해물모둠구이,haemul modum gui,ヘムルモドゥムグイ,烤什锦海鲜
,해물몽골리안,haemul Mongolian,ヘムルモンゴルリアン,蒙古海鲜
,해물야채볶음밥,haemul yachae bokkeumbap,ヘムルヤチェ・ボクンバプ,海鲜蔬菜炒饭
,해물야채전,haemul yachae jeon,ヘムルヤチェジョン,海鲜蔬菜煎饼
,해물야채튀김우동,haemul yachae twigim udon,ヘムルヤチェティギム・ウドン,炸海鲜蔬菜乌冬面
,해물양푼동태찌개,haemul yangpun dongtae jjigae,ヘムルヤンプン・ドンテチゲ,铜盆冻明太鱼海鲜锅
,해물라이스덮밥,haemul rice deopbap,ヘムルライス・ドッパプ,海鲜盖饭
,해물라초면,haemul rachomyeon,ヘムルラチョミョン,海鲜辣炒面
,해물라면,haemul ramyeon,ヘムルラミョン,海鲜方便面
,해물라면주먹밥 ,haemul ramyeon jumeokbap ,ヘムルラミョン・ジュモクパプ,海鲜方便面和饭团
,해물라면정식,haemul ramyeon jeongsik,ヘムルラミョン・ジョンシク,海鲜方便面套餐
,해령탕(海靈湯),haeryeongtang,へリョンタン,海鲜参鸭汤
,팽이버섯덮밥,paengi beoseot deopbap,ペンイボソッ・トッパプ,金针蘑盖饭
,백년초들깨수제비,baengnyeoncho deulkkae sujebi,ペンニョンチョ・ドゥルケ・スジェビ,仙人掌果紫苏面片汤
,백년초들깨옹심이,baengnyeoncho deulkkae ongsimi,ペンニョンチョ・ドゥルケオンシミ,仙人掌果紫苏土豆丸
,도리뱅뱅이,baengbaengi,ペンベンイ,小鱼锅贴
,햄버거,hamburger ,ヘンボゴ,汉堡
,햄버거스테이크,Hamburg steak,ヘンボゴ・ステイク,汉堡牛排
,햄버거스테이크,hamburger steak,ヘンボゴ・ステイク,汉堡牛排
,햄버거샌드위치,hamburger sandwich,ヘンボゴセンドゥウィチ,汉堡三明治
,호가든,Hoegaarden,ホガドゥン,福佳
,포카리스웨트,Pocari Sweat,ポカリスウェトゥ,宝矿力水特 
,포기김치,pogi kimchi,ポギギムチ,整颗白菜泡菜
,호기브레드,hoagie bread,ホギブレドゥ,熏肉汉堡
,복수육,bok suyuk,ポク・スユク,清炖河豚
,복지리,bok jiri,ポク・チリ,河豚清汤
,복매운탕,bok maeuntang,ポク・メウンタン,辣味河豚汤
,복육개장,bok yukgaejang,ポク・ユッケジャン,香辣河豚汤
,포크커틀릿,pork cutlet,ポクコトゥルリッ,炸猪排
,복숭아아이스티,boksunga ice tea ,ポクスンアアイスティ,桃子味冰红茶
,복숭아즙,boksunga jeup,ポクスンアジュプ,桃子汁
,복숭아타르트,boksunga tart,ポクスンアタルトゥ,桃子蛋挞
,복숭아페이스츄리,boksunga pastry,ポクスンアペイスチュリ,桃子糕点
,포크소시지,pork sausage,ポクソシジ,猪肉香肠
,복탕,bok tang,ポクタン,河豚汤
,복찜,bok jjim,ポクチム,清蒸河豚
,폭찹스테이크,pork chop steak,ポクチャプステイク,浇汁碎肉猪排
,볶짬면,bok jjammyeon,ポクチャンミョン,炒饭与炒码面
,복지리탕,bok jiri tang,ポクチリタン,河豚清汤
,복튀김,bok twigim,ポクティギム,油炸河豚
,복분자,bokbunja,ポクプンジャ,覆盆子汁
,복분자낙지연포탕,bokbunja nakji yeonpotang,ポクプンジャ・ナクチ・ヨンポタン,覆盆子章鱼软泡汤
,복분자원액,bokbunja wonaek ,ポクプンジャウォネク,覆盆子原液
,복분자주,bokbunja ju,ポクプンジャジュ,覆盆子酒
,복분자주스,bokbunja juice,ポクプンジャジュス,覆盆子汁
,복분자 초코롤,bokbunja choco roll,ポクプンジャチョコロル,覆盆子巧克力蛋糕卷
,볶음김치우동,bokkeum kimchi udon,ポクムギムチ・ウドン,炒泡菜乌冬面
,볶음고추장,bokkeum gochujang,ポクムゴチュジャン,炒辣椒酱
,볶음자장면,bokkeum jajangmyeon,ポクムジャジャンミョン,炒炸酱面
,볶음누들,bokkeum noodle,ポクムヌドゥル,炒面
,포크립스테이크,pork rib steak,ポクリプステイク,猪肋排
,볶음밥,bokkeumbap,ポクンバプ,炒饭
,복어탕,bogeo tang,ポゴタン,河豚汤
,복어회,bogeo hoe,ポゴフェ,河豚生鱼片
,복어불고기,bogeo bulgogi,ポゴブルゴギ,烤河豚肉
,복어불고기,Bogeobulgogi,ポゴブルゴギ,河豚烤肉
,버거벅불고기버거,burger beok bulgogi burger,ポゴボクプルゴギボゴ,烤肉汉堡
,보쌈,bossam,ポサム,菜包肉
,보쌈정식,bossam jeongsik,ポサム・ジョンシク,菜包肉套餐
,보쌈냉면,bossam naengmyeon,ポサム・ネンミョン,菜包肉配冷面
,보쌈김치,bossam kimchi,ポサムギムチ,包卷泡菜
,포장판매,pojang panmae,ポジャンパンメ,打包外卖
,허준약초골,,ホジュン・ヤクチョコル,许浚药草村
,보신전골,bosin jeongol,ポシン・ジョンゴル,狗肉火锅
,보신수육,bosin suyuk,ポシン・スユク,白切狗肉
,보신탕,bosintang,ポシンタン,狗肉汤
,보신탕전골,bosintang jeongol,ポシンタン・ジョンゴル,狗肉汤火锅
,보신탕수육,bosintang suyuk,ポシンタン・スユク,白切狗肉
,보스톤롤,Boston roll,ポストンロル,波士顿寿司卷
,버섯,beoseot,ポソッ,蘑菇
,버섯칼국수,beoseot kalguksu,ポソッ・カルグクス,蘑菇刀切面
,버섯국수장국,beoseot guksu jangguk,ポソッ・ククスジャンクク,蘑菇酱汤面
,버섯샤부샤부,beoseot shabu-shabu,ポソッ・シャブシャブ,蘑菇涮涮锅
,버섯숯불불고기,beoseot sutbul bulgogi,ポソッ・スップル・ブルゴギ,炭烤蘑菇牛肉
,버섯스파게티,beoseot spaghetti,ポソッ・スパゲティ,蘑菇意大利面
,버섯생불고기,beoseot saeng bulgogi,ポソッ・センブルゴギ,蘑菇烤牛肉
,버섯소고기해장국,beoseot sogogi haejangguk,ポソッ・ソゴギ・へジャンクク,蘑菇牛肉醒酒汤
,버섯닭개장,beoseot dakgaejang,ポソッ・タッケジャン,辣味蘑菇鸡丝汤
,버섯청국장찌개,beoseot cheonggukjang jjigae,ポソッ・チョングクチャンチゲ,蘑菇清麴酱锅
,버섯전골,beoseot jeongol,ポソッ・チョンゴル,蘑菇火锅
,버섯된장덮밥,beoseot doenjang deopbap,ポソッ・テンジャン・ドッパプ,蘑菇大酱盖饭
,버섯된장찌개,beoseot doenjang jjigae,ポソッ・テンジャンチゲ,蘑菇大酱汤
,버섯덮밥,beoseot deopbap,ポソッ・トッパプ,蘑菇盖饭
,버섯불고기,beoseot bulgogi,ポソッ・プルゴギ,蘑菇烤牛肉
,버섯매운탕칼국수,beoseot maeuntang kalguksu,ポソッ・メウンタン・カルグクス,辣味蘑菇鱼汤刀切面
,버섯육개장,beoseot yukgaejang,ポソッ・ユッケジャン,香辣蘑菇牛肉汤
,버섯우동,beoseot udon,ポソッウドン,蘑菇乌冬面
,버섯오일스파게티,beoseot oil spaghetti,ポソッオイル・スパゲティ,蘑菇油意大利面
,버섯김치전,beoseot kimchi jeon,ポソッキムチジョン,蘑菇泡菜煎饼
,버섯굴죽,beoseot gul juk,ポソックルジュク,蘑菇牡蛎粥
,버섯 굴밥,beoseot gul bap,ポソックルバプ,蘑菇牡蛎饭
,버섯고기,beoseot gogi,ポソッコギ,蘑菇牛肉
,버섯꼬치어묵,beoseot kkochi eomuk,ポソッコチオムク,蘑菇鱼糕串
,버섯고추전,beoseot gochu jeon,ポソッコチュジョン,蘑菇辣椒煎饼
,버섯사리,beoseot sari,ポソッサリ,另加蘑菇
,버섯순두부찌개백반,beoseot sundubu jjigae baekban,ポソッスンドゥブチゲ・ベクパン,蘑菇嫩豆腐锅家常套餐
,버섯쇠고기국밥,beoseot soegogi gukbap,ポソッセゴギ・グクパプ,蘑菇牛肉汤饭
,버섯쇠고기덮밥,beoseot soegogi deopbap,ポソッセゴギ・ドッパプ,蘑菇牛肉盖饭
,버섯생청국장뚝배기,beoseot saeng cheonggukjang ttukbaegi,ポソッセン・チョングクチャン・トゥクペギ,蘑菇清麴酱砂锅
,버섯샌드위치,beoseot sandwich,ポソッセンドゥウィチ,蘑菇三明治
,버섯닭갈비정식,beoseot dakgalbi jeongsik,ポソッタッカルビ・ジョンシク,蘑菇辣炒鸡排套餐
,버섯찌개,beoseot jjigae,ポソッチゲ,蘑菇锅
,버섯차돌구이,beoseot chadol gui,ポソッチャドルグイ,蘑菇烤牛胸肉
,버섯죽,beoseot juk,ポソッチュク,蘑菇粥
,버섯철판볶음밥,beoseot cheolpan bokkeumbap,ポソッチョルパン・ボクンバプ,铁板蘑菇炒饭
,버섯돼지고기국밥,beoseot dwaejigogi gukbap,ポソッテジゴギ・グクパプ,蘑菇猪肉汤饭
,버섯빠금된장찌개,beoseot ppageum doenjang jjigae,ポソッパグム・デンジャンチゲ,蘑菇速成大酱汤
,버섯빠금장찌개,beoseot ppageumjang jjigae,ポソッパグムジャンチゲ,蘑菇速成大酱汤
,버섯파스타,beoseot pasta,ポソッパスタ,蘑菇意大利面
,버섯피자,beoseot pizza,ポソッピジャ,蘑菇披萨
,버섯불고기정식,beoseot bulgogi jeongsik,ポソップルゴギ・ジョンシク,蘑菇烤牛肉套餐
,버섯불고기뚝배기,beoseot bulgogi ttukbaegi,ポソップルゴギ・トゥクペギ,蘑菇烤牛肉砂锅
,버섯불고기비빔밥,beoseot bulgogi bibimbap,ポソップルゴギ・ビビンパプ,蘑菇烤牛肉拌饭
,버섯해물된장찌개,beoseot haemul doenjang jjigae,ポソッヘムル・デンジャンチゲ,蘑菇海鲜大酱汤
,버섯해물볶음,beoseot haemul bokkeum,ポソッヘムルボクム,蘑菇炒海鲜
,버섯볶음,beoseot bokkeum,ポソッポクム,炒鲜蘑
,버섯마을돈가스,Beoseot Maeul dongaseu,ポソッマウル・ドンカス,乡村蘑菇炸猪排
,버섯만두전골,beoseot mandu jeongol,ポソッマンドゥ・ジョンゴル,蘑菇饺子火锅
,버섯모둠,beoseot modum,ポソッモドゥム,蘑菇拼盘
,버섯야채죽,beoseot yachae juk,ポソッヤチェジュク,蘑菇鲜蔬粥
,버섯영양돌솥밥,beoseot yeongyang dolsotbap,ポソッヨンヤン・ドルソッパプ,蘑菇营养石锅饭
,복가스,bok gaseu,ポッカス,炸河豚排
,복카레야끼,bok curry yaki,ポッカレヤキ,咖喱烤河豚
,복국,bok guk,ポックク,河豚汤
,복껍질무침,bok kkeopjil muchim,ポッコプチルムチム,凉拌河豚皮
,헛제삿밥,heotjesatbap,ホッチェサッパプ,假祭祀饭
,포테이토,potato,ポテイト,土豆
,포테이토피자,potato pizza,ポテイトピジャ,土豆披萨
,버터,butter,ポト,黄油
,호두과자,hodu gwaja,ホドゥグァジャ,核桃果子
,호두케익,hodu cake,ホドゥケイク,核桃蛋糕
,호두튀김,hodu twigim,ホドゥティギム,炸核桃
,호두파운드,hodu pound,ホドゥパウンドゥ,核桃磅蛋糕
,호두바게트,hodu baguette,ホドゥバゲトゥ,核桃法式面包
,호두롤,hodu roll,ホドゥロル,核桃卷
,호두롤카스테라,hodu roll castella,ホドゥロルカステラ,核桃卷卡斯特拉
,버드와이저,Budweiser,ポドゥワイジョ,百威
,호떡,hotteok,ホトク,糖饼
,버터구이옥수수,butter gui oksusu,ポトグイオクスス,黄油烤玉米
,버터구이오징어,butter gui ojingeo,ポトグイオジンオ,黄油烤鱿鱼
,버터구이쥐포,butter gui jwipo,ポトグイジポ,黄油烤鱼片
,버터구이통감자,butter gui tonggamja,ポトグイトンガムジャ,黄油烤土豆
,허니에그샌드위치,honey egg sandwich,ホニエグセンドゥウィチ,蜂蜜鸡蛋三明治
,퍼니롤핫도그,Funny Roll hot dog,ポニロルハットグ,旋转热狗
,호박식혜,hobak sikhye,ホバクシケ,南瓜甜米露
,호박수프,hobak soup,ホバクスプ,南瓜浓汤
,호박새우살볶음,hobak saeusal bokkeum,ホバクセウサル・ボクム,西葫芦炒虾仁
,호박새우젓국,hobak saeujeot guk,ホバクセウジョックク,西葫芦虾酱汤
,호박죽,hobak juk,ホバクチュク,南瓜粥
,호박죽,Hobak-juk,ホバクチュク,南瓜粥
,호박전,hobak jeon,ホバクチョン,南瓜煎饼/西葫芦煎饼
,호박파이,hobak pie,ホバクパイ,南瓜派
,호박빵,hobak ppang,ホバクパン,南瓜面包
,호박만두,hobak mandu,ホバクマンドゥ,西葫芦饺子
,호박크림수프,hobak cream soup,ホバックリムスプ,南瓜奶油浓汤
,호박고추장찌개,hobak gochujang jjigae,ホバッコチュジャン・チゲ,西葫芦辣椒酱锅
,버팔로윙,Buffalo wing,ポパルロウィン,布法罗辣鸡翅
,버팔로윙스틱,Buffalo wing sticks ,ポパルロウィン・スティク,布法罗辣鸡翅
,호박엿,hobak yeot,ホバンニョッ,南瓜麦芽糖
,허브티,herb tea,ホブティ,香草茶
,보해가시오가피주,Bohae Gasiohgapi,ポヘ・ガシオガピジュ,宝海刺五加酒
,보해복분자,Bohae Bokbunjajoo,ポヘ・ボクプンジャ,宝海覆盆子
,보해매취순,Bohae Matchsoon,ポヘ・メチスン,宝海梅翠纯
,허벅술,Heobeoksul,ホボクスル,陶罐酒
,보말칼국수,bomal kalguksu,ポマル・カルグクス,海螺刀切面
,보말죽,bomal juk,ポマルジュク,海螺粥
,호밀식빵,homil sikppang,ホミルシクパン,黑麦土司
,호밀빵옥수수죽,homilppang oksusu juk,ホミルパン・オクススジュク,黑麦面包玉米粥
,봄동무침,bomdong muchim,ポムドンムチム,凉拌春白菜
,봄나물전,bomnamul jeon,ポムナムルジョン,春菜煎饼
,보양설렁탕,boyang seolleongtang,ポヤン・ソルロンタン,养身先农汤
,보리비빔밥,bori bibimbap,ポリ・ビビンパプ,大麦拌饭
,보리강정,bori gangjeong,ポリガンジョン,大麦江米块
,보리식혜슬러시,bori sikhye slush,ポリシッケ・スルロシ,甜麦米酿冰沙
,호리죽엽,hori Zhuye,ホリジュギョプ,竹叶青(葫芦瓶装)
,보리소주,bori soju,ポリソジュ,大麦烧酒
,보리밥,bori bap,ポリバプ,大麦饭
,보리밥정식,bori bap jeongsik,ポリバプチョンシク,大麦饭套餐
,벌꿀차,beolkkul cha,ポルクルチャ,蜂蜜茶
,홀그레인 머스타드 ,whole grain mustard,ホルグレインモスタドゥ,整粒芥末酱
,홀그레인머스타드,whole grain mustard,ホルグレインモスタドゥ,整粒芥末酱
,홀그레인머스터드,whole grain mustard,ホルグレインモストドゥ,整粒芥末酱
,볼찜,bol jjim,ポルチム,辣炖鳕鱼头
,보름나물,boreum namul,ポルムナムル,元宵凉拌菜
,볼로네제스파게티,spaghetti Bolognese,ポロネジェ・スパゲティ,波隆那肉酱面
,뽕잎떡,ppongniptteok,ポン二プトク,桑叶糕
,홍어삼합,hongeo samhap,ホンオ・サムハプ,斑鳐三合(泡菜、斑鳐、五花肉)
,홍어전,hongeo jeon,ホンオジョン,斑鳐煎饼 
,홍어탕,hongeo tang,ホンオタン,斑鳐汤 
,홍어찌개,hongeo jjigae,ホンオチゲ,斑鳐锅
,홍어찜,hongeo jjim,ホンオチム,清蒸斑鳐
,홍어회,hongeo hoe,ホンオフェ,斑鳐生鱼片
,홍어회무침,hongeo hoe muchim,ホンオフェムチム,凉拌斑鳐生鱼片
,홍어무침,hongeo muchim,ホンオムチム,凉拌斑鳐
,홍갓김치,honggat kimchi,ホンガッキムチ,红芥菜泡菜
,홍갓순무김치,honggat sunmu kimchi,ホンガッスンムギムチ,红芥菜芜菁泡菜
,뻥과자,ppeong gwaja,ポングァジャ,米饼
,홍게찜,hongge jjim,ホンゲチム,清蒸红蟹
,봉골레스파게티,vongole spaghetti,ポンゴルレ・スパゲティ,蛤蜊意大利面
,홍삼오리훈제,hongsam ori hunje,ホンサム・オリフンジェ,熏制红参鸭肉
,홍삼고추다대기,hongsam gochu dadaegi,ホンサム・ゴチュダデギ,红参辣椒汁
,홍삼꿀차,hongsam kkul cha,ホンサムクルチャ,红参蜂蜜茶
,홍삼캔디,hongsam candy,ホンサムケンディ,红参糖
,홍삼건빵,hongsam geonppang,ホンサムゴンパン,红参压缩饼干
,홍삼제리,hongsam jelly,ホンサムジェリ,红参果冻
,홍삼주,hongsam ju,ホンサムジュ,红参酒
,홍삼차,hongsam cha,ホンサムチャ,红参茶
,홍삼유가,hongsam yuga,ホンサムユガ,红参奶糖
,홍삼파운드,hongsam pound,ホンサンパウンドゥ,红参磅蛋糕
,홍삼발효빵,hongsam balhyo ppang,ホンサンパルヒョパン,发酵红参面包
,홍시죽순채,hongsi juksunchae,ホンシジュクスンチェ,软柿子竹笋菜
,봉지빵,bongji ppang,ポンジパン,袋装面包
,뽕주,ppongju,ポンジュ,桑葚酒
,홍소위츠,hongso yuchi,ホンソウィツ,红烧鱼翅
,홍소관자,hongso gwanja,ホンソグァンジャ,红烧干贝
,홍소전복,hongso jeonbok,ホンソジョンボク,红烧鲍鱼
,홍소생선,hongso saengseon,ホンソセンソン,红烧鱼
,홍소도미,hongso domi,ホンソドミ,红烧鲷鱼
,홍소해삼,hongso haesam,ホンソヘサム,红烧海参
,홍소양두부,hongso yangdubu,ホンソヤンドゥブ,红烧豆腐
,홍차,hongcha,ホンチャ,红茶
,홍차라떼 ,hongcha latte,ホンチャラテ,红茶拿铁
,뻥튀기,ppeongtwigi,ポンティギ,爆米花
,번데기탕,beondegi tang,ポンデギタン,蚕蛹汤
,번데기볶음,beondegi bokkeum,ポンデギボクム,炒蚕蛹
,홍돔탕수,hongdom tangsu,ホンドムタンス,糖醋红鲷
,뽕나무오분자기뚝배기,ppongnamu obunjagi ttukbaegi,ポンナム・オブンジャギ・トゥクペギ,桑树小鲍鱼砂锅
,뽕잎칼국수,ppongnip kalguksu,ポンニプ・カルグクス,桑叶刀切面
,뽕잎장아찌,ppongnip jangajji,ポンニプチャンアチ,桑叶酱菜
,홍합밥,honghap bap,ホンハッパプ,贻贝饭
,홍합&버섯크림,honghap & beoseot cream,ホンハッポソックリム,贻贝蘑菇奶油
,홍합&버섯페투리친크림스파게티,honghap & beoseot fettuccine cream spaghetti,ホンハッポソッペトゥチニ・クリムスパゲティ,贻贝蘑菇奶油意大利宽面
,홍합미역국,honghap miyeok guk,ホンハプ・ミヨックク,贻贝海带汤
,홍합 칼국수,honghap kalguksu,ホンハプカルグクス,贻贝刀切面
,홍합구이,honghap gui,ホンハプクイ,烤贻贝
,홍합탕,honghap tang,ホンハプタン,贻贝汤
,홍합치즈구이,honghap cheese gui,ホンハプチズグイ,烤奶酪贻贝
,홍합찜,honghap jjim,ホンハプチム,清蒸贻贝
,홍합짬뽕,honghap jjamppong,ホンハプチャンポン,贻贝炒码面
,봉평메밀막국수,Bongpyeong memil makguksu,ポンピョン・メミルマッククス,蓬坪荞麦凉面
,홈메이드소시지,homemade sausage,ホンメイドゥソシジ,家制香肠
,마일드커피,Mild Coffee,マイルドゥコピ,温醇咖啡
,마까스,ma kkaseu,マカス,炸马肉排
,마카로니샐러드,macaroni salad,マカロニ・セルロドゥ,通心粉沙拉
,막창국밥,makchang gukbap,マクチャン・グクパプ,牛皱胃汤饭
,막창전골,makchang jeongol,マクチャン・ジョンゴル,牛皱胃火锅
,막창구이,makchang gui,マクチャングイ,烤牛皱胃
,마주앙,Majuang,マジュアン,Majuang
,마주조림,maju jorim,マジュジョリム,酱炖鲦鱼
,마족,majok,マジョク,马腿
,맛갈비,mat galbi,マッカルビ,美味排骨
,막국수,makguksu,マッククス,荞麦凉面
,막걸리,makgeolli,マッコルリ,马格利酒
,막걸리(중),makgeolli (jung),マッコルリ(チュン),马格利酒(中)
,막걸리(대),makgeolli (dae),マッコルリ(テ),马格利酒(大)
,맛살바,matsal bar,マッサルバ,蟹肉鱼糕棒
,맛살말이,matsal mari,マッサルマリ,蟹肉卷
,맛살말이바,matsal mari bar,マッサルマリバ,蟹肉卷鱼糕棒
,맛라면,mat ramyeon,マッラミョン,美味方便面
,마두부,ma dubu,マドゥブ,麻豆腐
,맛어묵,mat eomuk,マドムク,美味鱼糕
,마늘,maneul,マヌル,大蒜
,마늘돼지갈비,maneul dwaeji galbi,マヌル・デジガルビ,蒜蓉猪排
,마늘김밥,maneul gimbap ,マヌルギンパプ,蒜蓉紫菜包饭
,마늘장아찌,maneul jangajji,マヌルジャンアチ,大蒜酱菜
,마늘주,maneul ju,マヌルジュ,大蒜酒
,마늘소스,maneul sauce,マヌルソス,蒜蓉酱
,마늘소스쇠고기볶음,maneul sauce soegogi bokkeum,マヌルソスセゴギ・ボクム,蒜蓉酱炒牛肉
,마늘종건새우볶음,maneuljong geonsaeu bokkeum,マヌルチョン・ゴンセウボクム,蒜薹炒干虾
,마늘종장아찌,maneuljong jangajji,マヌルチョン・ジャンアチ,蒜薹酱菜
,마늘종고추장무침,maneuljong gochujang muchim,マヌルチョンゴチュジャン・ムチム,辣椒酱拌蒜薹
,마늘잎장아찌 ,maneulip jangajji,マヌルニプチャンアチ,青蒜叶酱菜
,마늘바게트,maneul baguette,マヌルバケトゥ,蒜蓉法式面包
,마늘바게트,maneul baguette,マヌルバケトゥ,香蒜法式面包
,마늘빵,maneul ppang,マヌルパン,蒜蓉面包
,마늘양념구운감자,maneul yangnyeom guun gamja,マヌルヤンニョム・グウンガムジャ,蒜蓉调味烤土豆
,마늘양념치킨,maneul yangnyeom chicken,マヌルヤンニョム・チキン,蒜蓉调味炸鸡
,마(馬)냉채,ma naengchae,マネンチェ,马肉冷盘
,마냉채,ma naengchae,マネンチェ,山药冷盘
,마파두부,mapa dubu,マパドゥブ,麻婆豆腐
,마파두부밥,mapa dubu bap,マパドゥブバプ,麻婆豆腐烩饭
,마파미니해시브라운즈감자,mapa mini hash browns gamja,マパミニヘシブラウンズガムジャ,麻婆土豆煎饼
,마요네즈새우,mayonnaise saeu,マヨネズセウ,蛋黄酱虾仁
,말기름,mal gireum,マルギルム,马油
,맑은국,malgeunguk,マルグングク,清汤
,맑은장국,malgeun jangguk,マルグンジャンクク,酱味清汤
,맑은대나무술,malgeun daenamu sul,マルグンデナムスル,清竹酒
,마르게리타피자,margherita pizza ,マルゲリタピジャ,玛格丽特披萨
,말고기,malgogi,マルゴギ,马肉
,말고기샤부샤부,malgogi shabu-shabu,マルゴギ・シャブシャブ,马肉涮涮锅
,말고기코스요리,malgogi course yori,マルゴギコスヨリ,马肉套餐菜肴
,말고기정육,malgogi jeongyuk,マルゴギジョンユク,马瘦肉
,말고기생구이,malgogi saeng gui,マルゴギセングイ,烤马肉
,말고기샌드위치,malgogi sandwich,マルゴギセンドゥウィチ,马肉三明治
,말고기바비큐,malgogi barbecue,マルゴギバビキュ,马肉BBQ
,말고기불고기,malgogi bulgogi,マルゴギブルゴギ,烤马肉
,말고기요리,malgogi yori,マルゴギヨリ,马肉菜肴
,말철판구이,mal cheolpan gui,マルチョルパングイ,烤铁板马肉
,말불고기전골,mal bulgogi jeongol,マルブルゴギ・ジョンゴル,烤马肉火锅
,말보쌈,mal bossam,マルボサム,菜包马肉
,말만두,mal mandu,マルマンドゥ,马肉饺子
,말머릿골,mal meoritgol,マルモリッコル,马脑
,말육회비빔밥,mal yukhoe bibimbap,マルユッケ・ビビンパプ,生马肉拌饭
,마른안주,mareun anju,マルンアンジュ,下酒菜(干)
,마른안주,mareun anju,マルンアンジュ,下酒菜(干)
,마른안주&과일,mareun anju & gwail,マルンアンジュ・グァイル,下酒菜(干)/水果
,마른오징어,mareun ojingeo,マルンオジンオ,鱿鱼干
,마래장국밥,Marae jang gukbap,マレジャン・グクパプ,马来酱汤饭
,망고요거트스무디 ,mango yogurt smoothie ,マンゴ・ヨゴトゥスムディ,芒果酸奶果昔
,망고무스,mango mousse,マンゴムス,芒果慕丝
,만쥬리아,Manjooria,マンジュリア,玉米奶油小蛋糕
,만두,mandu,マンドゥ,饺子
,만두칼국수,mandu kalguksu,マンドゥ・カルグクス,饺子刀切面
,만두전골,mandu jeongol,マンドゥ・ジョンゴル,饺子火锅
,만두탕수,mandu tangsu,マンドゥタンス,糖醋饺子
,만두탕수육,mandu tangsuyuk,マンドゥタンスユク,糖醋饺子 
,만둣국,mandutguk,マンドゥックク,饺子汤
,만둣국,mandu guk,マンドゥックク,饺子汤
,만두튀김,mandu twigim,マンドゥティギム,炸饺子
,만두백반 ,mandu baekban,マンドゥべクパン,饺子汤配家常套餐
,만두라면,mandu ramyeon,マンドゥラミョン,饺子方便面
,만두라면,mandu ramyeon,マンドゥラミョン,饺子方便面
,만두라면정식,mandu ramyeon jeongsik,マンドゥラミョン・ジョンシク,饺子方便面套餐
,만두류,mandu ryu,マンドゥリュ,饺子类
,맘모스,Mammoth,マンモス,猛犸面包
,미가도정식,Migado jeongsik,ミガド・ジョンシク,味嘉都套餐
,미국식아침식사,Miguksik achim siksa,ミグクシク・アチムシクサ,美式早餐
,믹스냉커피,mix naeng coffee,ミクスネンコピ,mix冰咖啡
,미꾸라지숙회,mikkuraji sukhoe,ミクラジスッケ,烫泥鳅
,미즈소바,mizu soba,ミズソバ,荞麦汤面
,미숫가루,misutgaru,ミスッカル,炒面茶
,미소우동정식,miso udon jeongsik,ミソウドン・ジョンシク,味增乌冬面套餐
,미소라멘,miso ramen,ミソラメン,味增拉面
,미트,meat,ミトゥ,肉酱
,미트구운면,meat guunmyeon,ミトゥグウンミョン,肉酱焗面
,미트스파게티,meat spaghetti,ミトゥスパゲティ,肉酱意大利面
,미트볼안주,meatball anju,ミトゥボルアンジュ,肉丸下酒菜
,미트볼카레라이스,meatball curry rice,ミトゥボルカレライス,肉丸咖喱饭
,미트볼탕수,meatball tangsu,ミトゥボルタンス,糖醋肉丸
,미트볼하이라이스,meatball hai rice,ミトゥボルハイライス,红酒牛肉烩饭
